Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
bettered d,false,0,0,0,neutral
d a,false,0,0,0,neutral
in a,false,0,0,0,neutral
a quarterfinal,false,0,0,0,neutral
quarterfinal match,false,0,0,0,neutral
match at,false,0,0,0,neutral
at the,false,0,0,0,neutral
the pumpkin,false,0,0,0,neutral
in search,false,0,0,2,neutral
search of,false,0,0,2,neutral
of an,false,0,0,2,neutral
an unprecedented,false,0,0,2,neutral
unprecedented third,false,0,0,2,neutral
third straight,false,0,0,2,neutral
straight u,false,0,0,2,neutral
u s,false,0,0,2,neutral
amateur title,false,0,0,2,neutral
set up,false,0,0,2,neutral
up a,false,0,0,2,neutral
a meeting,false,0,0,2,neutral
meeting with,false,0,0,2,neutral
with stanford,false,0,0,2,neutral
stanford university,false,0,0,2,neutral
university teammate,false,0,0,2,neutral
teammate joel,false,0,0,2,neutral
joel kribelm,false,0,0,2,neutral
who had,false,0,0,2,neutral
had to,false,0,0,2,neutral
to go,false,0,0,2,neutral
go to,false,0,0,2,neutral
to an,false,0,0,2,neutral
an extra,false,0,0,2,neutral
extra hole,false,0,0,2,neutral
hole before,false,0,0,2,neutral
the other,false,0,1,1,neutral
other semifinal,false,0,1,1,neutral
semifinal pits,false,0,1,1,neutral
pits robert,false,0,1,1,neutral
robert floyd,false,0,1,1,neutral
the son,false,0,1,1,neutral
son of,false,0,1,1,neutral
of senior,false,0,1,1,neutral
senior pga,false,0,1,1,neutral
pga tour,false,0,1,1,neutral
tour mainstay,false,0,1,1,neutral
mainstay raymond,false,0,1,1,neutral
raymond floyd,false,0,1,1,neutral
floyd closed,true,0,0,0,neutral
closed out,true,0,0,0,neutral
out bryan,true,0,0,0,neutral
bryan novoa,true,0,0,0,neutral
novoa by,true,0,0,0,neutral
by getting,true,0,0,0,neutral
third seed,true,0,0,0,neutral
seed novotna,true,0,0,0,neutral
novotna of,true,0,0,0,neutral
of the,true,0,0,0,neutral
the czech,true,0,0,0,neutral
czech republic,true,0,0,0,neutral
republic rallied,true,0,0,0,neutral
sandrine testud,false,0,0,0,neutral
testud of,false,0,0,0,neutral
of france,false,0,0,0,neutral
in a,false,0,0,0,neutral
fourth seed,false,0,0,0,neutral
seed kimiko,false,0,0,0,neutral
kimiko date,false,0,0,0,neutral
date of,false,0,0,0,neutral
of japan,false,0,0,0,neutral
japan dismissed,false,0,0,0,neutral
lethargic argentine,false,0,0,1,neutral
argentine gabriela,false,0,0,1,neutral
gabriela sabatini,false,0,0,1,neutral
on the,false,0,0,2,neutral
the hard,false,0,0,2,neutral
hard courts,false,0,0,2,neutral
setting up,false,0,0,2,neutral
up the,false,0,0,2,neutral
the other,false,0,0,2,neutral
other semifinal,false,0,0,2,neutral
defending champion,false,0,0,0,neutral
champion conchita,false,0,0,0,neutral
conchita martinez,false,0,0,0,neutral
martinez of,false,0,0,0,neutral
tennis sanchez,true,0,0,0,neutral
sanchez vicario,true,0,0,0,neutral
vicario novotna,true,0,0,0,neutral
novotna face,true,0,0,0,neutral
face off,true,0,0,0,neutral
off in,true,0,0,0,neutral
sanchez vicario,true,0,0,0,neutral
vicario of,true,0,0,0,neutral
of spain,true,0,0,0,neutral
spain and,true,0,0,0,neutral
and doubles,true,0,0,0,neutral
doubles partner,true,0,0,0,neutral
partner jana,true,0,0,0,neutral
jana novotna,true,0,0,0,neutral
clash in,false,0,0,0,neutral
in the,false,0,0,0,neutral
the semifinals,false,0,0,0,neutral
semifinals at,false,0,0,0,neutral
at the,false,0,0,0,neutral
sanchez vicario,false,0,0,0,neutral
vicario combined,false,0,0,0,neutral
combined an,false,0,0,0,neutral
an effective,false,0,0,0,neutral
effective serve,false,0,0,0,neutral
seven aces,false,0,0,1,neutral
with her,false,0,0,1,neutral
her signature,false,0,0,1,neutral
signature baseline,false,0,0,1,neutral
baseline game,false,0,0,1,neutral
game to,false,0,0,1,neutral
to ease,false,0,0,1,neutral
unseeded katarina,false,0,0,0,neutral
katarina studenikova,false,0,0,0,neutral
studenikova of,false,0,0,0,neutral
of slovakia,false,0,0,0,neutral
unseeded karol,false,0,0,1,neutral
karol kucera,false,0,0,1,neutral
kucera of,false,0,0,1,neutral
of slovakia,false,0,0,1,neutral
ranked th,false,0,0,1,neutral
th in,false,0,0,1,neutral
in the,false,0,0,1,neutral
the world,false,0,0,1,neutral
upset top,false,0,0,1,neutral
top seed,false,0,0,1,neutral
michael chang,false,0,0,1,neutral
chang of,false,0,0,1,neutral
of the,false,0,0,1,neutral
the united,false,0,0,1,neutral
united states,false,0,0,1,neutral
to reach,false,0,0,1,neutral
the hamlet,false,0,0,0,neutral
hamlet cup,false,0,0,0,neutral
cup tournament,false,0,0,0,neutral
tournament on,false,0,0,0,neutral
tennis kucera,false,0,0,0,neutral
kucera upsets,false,0,0,0,neutral
tennis results,false,0,0,0,neutral
results at,false,0,0,0,neutral
at hamlet,false,0,0,0,neutral
adrian voinea,false,0,0,0,neutral
voinea romania,false,0,0,0,neutral
beat thomas,false,0,0,0,neutral
thomas johansson,false,0,0,0,neutral
andrei medvedev,false,0,1,0,neutral
medvedev ukraine,false,0,1,0,neutral
beat jonathan,false,0,1,0,neutral
jonathan stark,false,0,1,0,neutral
stark u,false,0,1,0,neutral
karol kucera,false,0,0,0,neutral
kucera slovakia,false,0,0,0,neutral
beat michael,false,0,0,0,neutral
michael chang,false,0,0,0,neutral
chang u,false,0,0,0,neutral
players are,false,0,0,0,neutral
are schedeled,false,0,0,0,neutral
schedeled to,false,0,0,0,neutral
to resume,false,0,0,0,neutral
resume their,false,0,0,0,neutral
their rounds,false,0,0,0,neutral
rounds on,false,0,0,0,neutral
on saturday,false,0,0,0,neutral
saturday morning,false,0,0,0,neutral
morning before,false,0,0,0,neutral
before the,false,0,0,0,neutral
the third,false,0,0,0,neutral
we haven,false,1,0,0,neutral
haven t,false,1,0,0,neutral
t started,false,1,0,0,neutral
cricket essex,false,0,0,1,neutral
essex poised,false,0,0,1,neutral
poised to,false,0,0,1,neutral
to step,false,0,0,1,neutral
step up,false,0,0,1,neutral
up title,false,0,0,1,neutral
essex are,false,0,0,2,neutral
are set,false,0,0,2,neutral
set to,false,0,0,2,neutral
to step,false,0,0,2,neutral
step up,false,0,0,2,neutral
up their,false,0,0,2,neutral
their english,false,0,0,2,neutral
english county,false,0,0,2,neutral
county championship,false,0,0,2,neutral
championship challenge,false,0,0,2,neutral
challenge with,false,0,0,2,neutral
with a,false,0,0,2,neutral
a fifth,false,0,0,2,neutral
fifth consecutive,false,0,0,2,neutral
consecutive victory,false,0,0,2,neutral
victory after,false,0,0,2,neutral
after new,false,0,0,2,neutral
new ball,false,0,0,2,neutral
ball pair,false,0,0,2,neutral
pair neil,false,0,0,2,neutral
neil williams,false,0,0,2,neutral
williams and,false,0,0,2,neutral
and mark,false,0,0,2,neutral
mark ilott,false,0,0,2,neutral
ilott sent,false,0,0,2,neutral
sent gloucestershire,false,0,0,2,neutral
williams seized,false,0,0,0,neutral
seized two,false,0,0,0,neutral
two wickets,false,0,0,0,neutral
wickets in,false,0,0,0,neutral
in two,false,0,0,0,neutral
two deliveries,false,0,0,0,neutral
deliveries and,false,0,0,0,neutral
and left,false,0,0,0,neutral
left armer,false,0,0,0,neutral
armer ilott,false,0,0,0,neutral
ilott also,false,0,0,0,neutral
also captured,false,0,0,0,neutral
captured two,false,0,0,0,neutral
two as,false,0,0,0,neutral
as gloucestershire,false,0,0,0,neutral
behind on,false,0,0,0,neutral
on first,false,0,0,0,neutral
first innings,false,0,0,0,neutral
slumped to,false,0,0,0,neutral
for four,false,0,0,0,neutral
four at,false,0,0,0,neutral
at the,false,0,0,0,neutral
the close,false,0,0,0,neutral
close on,false,0,0,0,neutral
on the,false,0,0,0,neutral
the third,false,0,0,0,neutral
third day,false,0,0,0,neutral
day of,false,0,0,0,neutral
of the,false,0,0,0,neutral
williams thrust,false,0,0,2,neutral
thrust essex,false,0,0,2,neutral
essex on,false,0,0,2,neutral
on course,false,0,0,2,neutral
course for,false,0,0,2,neutral
for success,false,0,0,2,neutral
success by,false,0,0,2,neutral
by dispatching,false,0,0,2,neutral
dispatching matt,false,0,0,2,neutral
matt windows,false,0,0,2,neutral
windows and,false,0,0,2,neutral
and andrew,false,0,0,2,neutral
andrew symonds,false,0,0,2,neutral
symonds in,false,0,0,2,neutral
in his,false,0,0,2,neutral
his second,false,0,0,2,neutral
second over,false,0,0,2,neutral
before ilott,false,0,0,2,neutral
ilott removed,false,0,0,2,neutral
removed dominic,false,0,0,2,neutral
dominic hewson,false,0,0,2,neutral
hewson and,false,0,0,2,neutral
and tim,false,0,0,2,neutral
tim hancock,false,0,0,2,neutral
hancock to,false,0,0,2,neutral
to reduce,false,0,0,2,neutral
reduce gloucestershire,false,0,0,2,neutral
gloucestershire to,false,0,0,2,neutral
the visitors,false,1,1,1,neutral
visitors had,false,1,1,1,neutral
had started,false,1,1,1,neutral
started the,false,1,1,1,neutral
the day,false,1,1,1,neutral
day optimistically,false,1,1,1,neutral
optimistically by,false,1,1,1,neutral
by sending,false,1,1,1,neutral
sending back,false,1,1,1,neutral
back former,false,1,1,1,neutral
former england,false,1,1,1,neutral
england captain,false,1,1,1,neutral
captain graham,false,1,1,1,neutral
graham gooch,false,1,1,1,neutral
gooch when,false,1,1,1,neutral
when he,false,1,1,1,neutral
he added,false,1,1,1,neutral
added just,false,1,1,1,neutral
just six,false,1,1,1,neutral
six to,false,1,1,1,neutral
to his,false,1,1,1,neutral
his overnight,false,1,1,1,neutral
but essex,false,1,1,1,neutral
essex went,false,1,1,1,neutral
went on,false,1,1,1,neutral
on to,false,1,1,1,neutral
to make,false,1,1,1,neutral
torrential rain,false,0,0,2,neutral
rain and,false,0,0,2,neutral
and two,false,0,0,2,neutral
two quick,false,0,0,2,neutral
quick wickets,false,0,0,2,neutral
wickets held,false,0,0,2,neutral
held up,false,0,0,2,neutral
up pakistan,false,0,0,2,neutral
pakistan s,false,0,0,2,neutral
s efforts,false,0,0,2,neutral
efforts to,false,0,0,2,neutral
to bat,false,0,0,2,neutral
bat england,false,0,0,2,neutral
england out,false,0,0,2,neutral
out of,false,0,0,2,neutral
of contention,false,0,0,2,neutral
contention in,false,0,0,2,neutral
in the,false,0,0,2,neutral
the third,false,0,0,2,neutral
third and,false,0,0,2,neutral
and final,false,0,0,2,neutral
final test,false,0,0,2,neutral
test at,false,0,0,2,neutral
at the,false,0,0,2,neutral
the touring,false,1,0,0,neutral
touring team,false,1,0,0,neutral
team had,false,1,0,0,neutral
had resumed,false,1,0,0,neutral
resumed after,false,1,0,0,neutral
after lunch,false,1,0,0,neutral
lunch on,false,1,0,0,neutral
for two,false,1,0,0,neutral
two but,false,1,0,0,neutral
but england,false,1,0,0,neutral
england gained,false,1,0,0,neutral
gained some,false,1,0,0,neutral
some much,false,1,0,0,neutral
much needed,false,1,0,0,neutral
needed breathing,false,1,0,0,neutral
breathing space,false,1,0,0,neutral
space by,false,1,0,0,neutral
by removing,false,1,0,0,neutral
removing both,false,1,0,0,neutral
both saeed,false,1,0,0,neutral
saeed anwar,false,1,0,0,neutral
anwar and,false,1,0,0,neutral
and inzamam,false,1,0,0,neutral
inzamam ul,false,1,0,0,neutral
ul haq,false,1,0,0,neutral
he had,false,0,0,0,neutral
had reached,false,0,0,0,neutral
minutes with,false,0,0,0,neutral
fours when,false,0,0,0,neutral
when he,false,0,0,0,neutral
he mistimed,false,0,0,0,neutral
mistimed a,false,0,0,0,neutral
a pull,false,0,0,0,neutral
pull shot,false,0,0,0,neutral
shot against,false,0,0,0,neutral
against dominic,false,0,0,0,neutral
dominic cork,false,0,0,0,neutral
cork and,false,0,0,0,neutral
and skied,false,0,0,0,neutral
skied a,false,0,0,0,neutral
a catch,false,0,0,0,neutral
catch to,false,0,0,0,neutral
to robert,false,0,0,0,neutral
robert croft,false,0,0,0,neutral
pakistan tightened,false,0,1,1,neutral
tightened the,false,0,1,1,neutral
the screws,false,0,1,1,neutral
screws on,false,0,1,1,neutral
on england,false,0,1,1,neutral
england on,false,0,1,1,neutral
on the,false,0,1,1,neutral
the third,false,0,1,1,neutral
third day,false,0,1,1,neutral
day of,false,0,1,1,neutral
of the,false,0,1,1,neutral
the final,false,0,1,1,neutral
final test,false,0,1,1,neutral
test at,false,0,1,1,neutral
at the,false,0,1,1,neutral
the oval,false,0,1,1,neutral
oval on,false,0,1,1,neutral
on saturday,false,0,1,1,neutral
saturday as,false,0,1,1,neutral
as opener,false,0,1,1,neutral
opener saeed,false,0,1,1,neutral
saeed anwar,false,0,1,1,neutral
anwar moved,false,0,1,1,neutral
moved relentlessly,false,0,1,1,neutral
relentlessly towards,false,0,1,1,neutral
towards the,false,0,1,1,neutral
the first,false,0,1,1,neutral
first double,false,0,1,1,neutral
double century,false,0,1,1,neutral
adopting a,true,0,0,2,neutral
a more,true,0,0,2,neutral
more restrained,true,0,0,2,neutral
restrained approach,true,0,0,2,neutral
approach than,true,0,0,2,neutral
than on,true,0,0,2,neutral
on the,true,0,0,2,neutral
the previous,true,0,0,2,neutral
previous evening,true,0,0,2,neutral
the pakistanis,true,0,0,2,neutral
pakistanis added,true,0,0,2,neutral
added another,true,0,0,2,neutral
runs in,true,0,0,2,neutral
in the,true,0,0,2,neutral
the morning,true,0,0,2,neutral
morning session,true,0,0,2,neutral
session to,true,0,0,2,neutral
to reach,true,0,0,2,neutral
for two,true,0,0,2,neutral
two at,true,0,0,2,neutral
at lunch,true,0,0,2,neutral
a deficit,true,0,0,2,neutral
anwar was,true,0,0,0,neutral
was unbeaten,true,0,0,0,neutral
unbeaten on,true,0,0,0,neutral
and inzamam,true,0,0,0,neutral
inzamam ul,true,0,0,0,neutral
ul haq,true,0,0,0,neutral
the left,false,0,2,2,neutral
left hander,false,0,2,2,neutral
hander has,false,0,2,2,neutral
has already,false,0,2,2,neutral
already equalled,false,0,2,2,neutral
equalled his,false,0,2,2,neutral
his previous,false,0,2,2,neutral
previous test,false,0,2,2,neutral
test best,false,0,2,2,neutral
best against,false,0,2,2,neutral
against new,false,0,2,2,neutral
new zealand,false,0,2,2,neutral
zealand in,false,0,2,2,neutral
in wellington,false,0,2,2,neutral
wellington in,false,0,2,2,neutral
and looks,false,0,2,2,neutral
looks well,false,0,2,2,neutral
well capable,false,0,2,2,neutral
capable of,false,0,2,2,neutral
of becoming,false,0,2,2,neutral
becoming the,false,0,2,2,neutral
the sixth,false,0,2,2,neutral
sixth pakistan,false,0,2,2,neutral
pakistan batsman,false,0,2,2,neutral
batsman to,false,0,2,2,neutral
to score,false,0,2,2,neutral
score a,false,0,2,2,neutral
england s,false,0,2,1,neutral
s bowlers,false,0,2,1,neutral
bowlers did,false,0,2,1,neutral
did at,false,0,2,1,neutral
at least,false,0,2,1,neutral
least find,false,0,2,1,neutral
find a,false,0,2,1,neutral
a better,false,0,2,1,neutral
better line,false,0,2,1,neutral
line in,false,0,2,1,neutral
in the,false,0,2,1,neutral
the first,false,0,2,1,neutral
first hour,false,0,2,1,neutral
conceding only,false,0,2,1,neutral
runs and,false,0,2,1,neutral
and removing,false,0,2,1,neutral
removing the,false,0,2,1,neutral
the prolific,false,0,2,1,neutral
the pakistan,false,0,0,1,neutral
pakistan number,false,0,0,1,neutral
number three,false,0,0,1,neutral
who has,false,0,0,1,neutral
has failed,false,0,0,1,neutral
failed to,false,0,0,1,neutral
to pass,false,0,0,1,neutral
just once,false,0,0,1,neutral
once in,false,0,0,1,neutral
in the,false,0,0,1,neutral
the series,false,0,0,1,neutral
had added,false,0,0,1,neutral
added three,false,0,0,1,neutral
three to,false,0,0,1,neutral
to his,false,0,0,1,neutral
his overnight,false,0,0,1,neutral
overnight score,false,0,0,1,neutral
score when,false,0,0,1,neutral
when he,false,0,0,1,neutral
he edged,false,0,0,1,neutral
edged a,false,0,0,1,neutral
a widish,false,0,0,1,neutral
widish delivery,false,0,0,1,neutral
delivery from,false,0,0,1,neutral
from alan,false,0,0,1,neutral
alan mullally,false,0,0,1,neutral
mullally to,false,0,0,1,neutral
to alec,false,0,0,1,neutral
martin defeated,false,0,0,0,neutral
defeated compatriot,false,0,0,0,neutral
compatriot alex,false,0,0,0,neutral
alex o,false,0,0,0,neutral
o brien,false,0,0,0,neutral
has made,false,0,1,0,neutral
made the,false,0,1,0,neutral
the quarterfinals,false,0,1,0,neutral
quarterfinals or,false,0,1,0,neutral
or better,false,0,1,0,neutral
better in,false,0,1,0,neutral
in all,false,0,1,0,neutral
all five,false,0,1,0,neutral
five events,false,0,1,0,neutral
events he,false,0,1,0,neutral
he s,false,0,1,0,neutral
s played,false,0,1,0,neutral
that s,false,0,0,0,neutral
s the,false,0,0,0,neutral
the kind,false,0,0,0,neutral
kind of,false,0,0,0,neutral
of consistency,false,0,0,0,neutral
consistency i,false,0,0,0,neutral
i ve,false,0,0,0,neutral
ve been,false,0,0,0,neutral
been looking,false,0,0,0,neutral
looking for,false,0,0,0,neutral
tennis ferreira,false,0,0,1,neutral
ferreira advances,false,0,0,1,neutral
advances to,false,0,0,1,neutral
to canadian,false,0,0,1,neutral
canadian open,false,0,0,1,neutral
third seeded,false,0,0,1,neutral
seeded wayne,false,0,0,1,neutral
wayne ferreira,false,0,0,1,neutral
ferreira of,false,0,0,1,neutral
of south,false,0,0,1,neutral
south africa,false,0,0,1,neutral
africa won,false,0,0,1,neutral
won a,false,0,0,1,neutral
baseline battle,false,0,0,1,neutral
battle with,false,0,0,1,neutral
with third,false,0,0,1,neutral
third seeded,false,0,0,1,neutral
seeded thomas,false,0,0,1,neutral
thomas enqvist,false,0,0,1,neutral
enqvist of,false,0,0,1,neutral
of sweden,false,0,0,1,neutral
sweden in,false,0,0,1,neutral
in the,false,0,0,1,neutral
the quarterfinals,false,0,0,1,neutral
quarterfinals of,false,0,0,1,neutral
of the,false,0,0,1,neutral
million canadian,false,0,0,1,neutral
ranked th,false,0,0,0,neutral
th in,false,0,0,0,neutral
in the,false,0,0,0,neutral
the world,false,0,0,0,neutral
plays seventh,false,0,0,0,neutral
seventh seeded,false,0,0,0,neutral
seeded todd,false,0,0,0,neutral
todd martin,false,0,0,0,neutral
martin of,false,0,0,0,neutral
of the,false,0,0,0,neutral
the united,false,0,0,0,neutral
united states,false,0,0,0,neutral
states in,false,0,0,0,neutral
in one,false,0,0,0,neutral
one of,false,0,0,0,neutral
two tries,false,0,0,1,neutral
tries from,false,0,0,1,neutral
from wing,false,0,0,1,neutral
wing jeff,false,0,0,1,neutral
jeff wilson,false,0,0,1,neutral
wilson in,false,0,0,1,neutral
in the,false,0,0,1,neutral
the first,false,0,0,1,neutral
first quarter,false,0,0,1,neutral
quarter gave,false,0,0,1,neutral
gave new,false,0,0,1,neutral
new zealand,false,0,0,1,neutral
zealand a,false,0,0,1,neutral
lead before,false,0,0,1,neutral
before tries,false,0,0,1,neutral
tries from,false,0,0,1,neutral
from flanker,false,0,0,1,neutral
flanker ruben,false,0,0,1,neutral
ruben kruger,false,0,0,1,neutral
kruger and,false,0,0,1,neutral
and scrum,false,0,0,1,neutral
scrum half,false,0,0,1,neutral
half joost,false,0,0,1,neutral
